ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,ISO_codes
alg,Algonquin,,46,-77,algo1255,alq,Algic,,Algonquian,alq
amd,Amdo,,35,100,amdo1237,adx,Sino-Tibetan,Tibeto-Burman,Bodic,adx
asl,American Sign Language,,39,-78,amer1248,ase,other,,Sign Languages,ase
abb,Arabic (Abbéché Chad),,13.833333333333334,20.833333333333332,chad1249,shu,Afro-Asiatic,,Semitic,shu
arx,'Are'are,,-9.25,161.16666666666666,area1240,alu,Austronesian,Eastern Malayo-Polynesian,Oceanic,alu
ati,Atikamekw,,48,-74,atik1240,atj,Algic,,Algonquian,atj
aus,Auslan,,-30,145,aust1271,asf,other,,Sign Languages,asf
bad,Bade,,12.833333333333334,10.5,bade1248,bde,Afro-Asiatic,Chadic,West Chadic,bde
bpb,Bahnar (Plei Bong-Mang Yang),,13.833333333333334,108.33333333333333,bahn1262,bdq,Austro-Asiatic,Mon-Khmer,Bahnaric,bdq
bca,Bandjalang (Casino),,-28.916666666666668,153,midd1357,bdy,Australian,,Pama-Nyungan,bdy
bau,Bau,,-5.25,145.61666666666667,bauu1244,bbd,Trans-New Guinea,,Madang,bbd
beb,Benabena,,-6.166666666666667,145.5,bena1264,bef,Trans-New Guinea,,Eastern Highlands,bef
bnq,Beng,,7.833333333333333,-4.25,beng1286,nhb,Niger-Congo,Mande,Eastern Mande,nhb
bec,Bengali (Chittagong),,22.333333333333332,91.83333333333333,chit1285,cit,Indo-European,,Indic,cit
beo,Beothuk,,48,-57,beot1247,bue,,,,bue
bmz,Berber (Mzab),,32.5,3.5,tumz1238,mzb,Afro-Asiatic,,Berber,mzb
brz,Birri,,5.5,25.166666666666668,birr1240,bvq,Nilo-Saharan,Central Sudanic,Bongo-Bagirmi,bvq
bsm,Bislama,,-16,168,bisl1239,bis,other,,Creoles and Pidgins,bis
brc,Boruca,,8.833333333333334,-83.25,boru1252,brn,Chibchan,,Talamanca,brn
bsl,British Sign Language,,52,-1,brit1235,bfi,other,,Sign Languages,bfi
buj,Bujeba,,3,10.166666666666666,kwas1243,nmg,Niger-Congo,Benue-Congo,Bantoid,nmg
cab,Cabécar,,9.75,-83.41666666666667,cabe1245,cjp,Chibchan,,Talamanca,cjp
cnm,Canamarí,,-6.5,-68.5,kana1291,knm,Katukinan,,Katukinan,knm
cnl,Canela,,-7,-45,cane1242,ram,Macro-Ge,,Ge-Kaingang,ram
crl,Carolinian,,15.2,145.75,caro1242,cal,Austronesian,Eastern Malayo-Polynesian,Oceanic,cal
cat,Catio,,7.166666666666667,-76.33333333333333,embe1260,cto,Choco,,Choco,cto
cco,Chasta Costa,,42.66666666666667,-124,,,Na-Dene,,Athapaskan,
ctt,Chatino (Tataltepec),,16.166666666666668,-97.58333333333333,tata1258,cta,Oto-Manguean,,Zapotecan,cta
cmk,Chemakum,,48.08333333333333,-122.91666666666667,chim1310,xch,Chimakuan,,Chimakuan,xch
cec,Chicomuceltec,,15.5,-92.25,chic1271,cob,Mayan,,Mayan,cob
cma,Chimila,,10,-74,chim1309,cbg,,,,cbg
csf,Chinantec (San Felipe Usila),,17.916666666666668,-96.5,usil1237,cuc,Oto-Manguean,,Chinantecan,cuc
cte,Chinantec (Tepetotutla),,17.833333333333332,-96.5,tepe1279,cnt,Oto-Manguean,,Chinantecan,cnt
csl,Chinese Sign Language,,35,115,chin1283,csl,other,,Sign Languages,csl
clc,Colac,,-38.33333333333333,143.5,,,Australian,,Pama-Nyungan,
cmc,Comecrudo,,25.833333333333332,-99,come1251,xcm,Comecrudan,,Comecrudan,xcm
com,Comorian,,-12,44,maor1244,swb,Niger-Congo,Benue-Congo,Bantoid,swb
ctc,Cuicatec,,17.833333333333332,-96.83333333333333,,,Oto-Manguean,,Mixtecan,cut cux
cut,Cuitlatec,,17.5,-101,,,,,,
cur,Curripaco,,2.5,-68.5,curr1243,kpc,Arawakan,,Arawakan,kpc
dat,Datooga,,-4.333333333333333,35.33333333333333,dato1239,tcc,Nilo-Saharan,Eastern Sudanic,Nilotic,tcc
dgx,Degexit'an,,62,-160,dege1248,ing,Na-Dene,,Athapaskan,ing
dca,Dumagat (Casiguran),,16.333333333333332,122,casi1235,dgc,Austronesian,Western Malayo-Polynesian,Northern Philippines,dgc
dyu,Dyula,,9.833333333333334,-4.666666666666667,dyul1238,dyu,Niger-Congo,Mande,Western Mande,dyu
eny,Enya,,-0.5,25.25,enya1247,gey,Niger-Congo,Benue-Congo,Bantoid,gey
ewa,Ewe (Anglo),,6,1,ewee1241,ewe,Niger-Congo,,Kwa,ewe
fsl,Finnish Sign Language,,62,26,finn1310,fse,other,,Sign Languages,fse
fus,Fula (Senegal),,15,-14,pula1263,fuc,Niger-Congo,Atlantic,Northern Atlantic,fuc
gsl,Greek Sign Language,,38.5,22,gree1271,gss,other,,Sign Languages,gss
gso,Greenlandic (South),,60,-44,kala1399,kal,Eskimo-Aleut,,Eskimo,kal
gna,Guana,,-22,-58,guan1268,gva,Mascoian,,Mascoian,gva
gyb,Guayabero,,2.8333333333333335,-72,guay1257,guo,Guahiban,,Guahiban,guo
gir,Gula Iro,,10.25,19.416666666666668,gula1265,glj,Niger-Congo,Adamawa-Ubangi,Adamawa,glj
gji,Gurindji,,-17.666666666666668,130.66666666666666,guri1247,gue,Australian,,Pama-Nyungan,gue
grm,Gurma,,12.25,1,gour1243,gux,Niger-Congo,,Gur,gux
hrs,Harsusi,,20,56.5,hars1241,hss,Afro-Asiatic,,Semitic,hss
hks,Hong Kong Sign Language,,22.5,114,,,other,,Sign Languages,
hmb,Huambisa,,-4,-78,huam1247,hub,Jivaroan,,Jivaroan,hub
ics,Icelandic Sign Language,,65,-18,icel1236,icl,other,,Sign Languages,icl
ill,Illinois,,40,-90,miam1252,mia,Algic,,Algonquian,mia
ina,Inanwatan,,-2.0833333333333335,132.08333333333334,suab1238,szp,Marind,,South Bird's Head,szp
ipi,Indo-Pakistani Sign Language (Indian dialects),,24,80,indi1237,ins,other,,Sign Languages,ins
inr,Inuktitut (Rankin Inlet),,63,-92,west2618,ikt,Eskimo-Aleut,,Eskimo,ikt
irs,Irish Sign Language,,53.5,-7.5,iris1235,isg,other,,Sign Languages,isg
iss,Israeli Sign Language,,32,34.83333333333333,isra1236,isr,other,,Sign Languages,isr
itw,Itawis,,17.75,121.5,itaw1240,itv,Austronesian,Western Malayo-Polynesian,Northern Philippines,itv
ixc,Ixcatec,,17.833333333333332,-97.16666666666667,ixca1245,ixc,Oto-Manguean,,Popolocan,ixc
jah,Jahai,,5.75,101.5,jeha1242,jhi,Austro-Asiatic,Mon-Khmer,Aslian,jhi
jem,Jemez,,35.83333333333333,-107,jeme1245,tow,Kiowa-Tanoan,,Kiowa-Tanoan,tow
jun,Juang,,21.333333333333332,86,juan1238,jun,Austro-Asiatic,,Munda,jun
kai,Kaian,,-4.083333333333333,144.75,kaia1245,kct,Lower Sepik-Ramu,,Lower Ramu,kct
klz,Kalanga,,-20.5,27.5,kala1384,kck,Niger-Congo,Benue-Congo,Bantoid,kck
klh,Kalasha,,35,72,kala1372,kls,Indo-European,,Indic,kls
kgt,Kangiryuarmiut,,68.33333333333333,-133.75,west2618,ikt,Eskimo-Aleut,,Eskimo,ikt
kea,Kanjobal (Eastern),,15.333333333333334,-91.66666666666667,qanj1241,kjb,Mayan,,Mayan,kjb
kky,Kankanay,,16.75,120.58333333333333,kank1243,kne,Austronesian,Western Malayo-Polynesian,Northern Philippines,kne
kyo,Kanyok,,-7.333333333333333,23.583333333333332,kany1247,kny,Niger-Congo,Benue-Congo,Bantoid,kny
kpn,Kapingamarangi,,1.05,154.75,kapi1249,kpg,Austronesian,Eastern Malayo-Polynesian,Oceanic,kpg
krg,Karanga,,-20,31,shon1251,sna,Niger-Congo,Benue-Congo,Bantoid,sna
kdg,Karipuna do Guapore,,-10,-65,kari1317,kuq,Panoan,,Panoan,kuq
kkl,Kata Kolok,,-8.25,115.16666666666667,beng1239,bqy,other,,Sign Languages,bqy
ktz,Kati (in Afghanistan),,35.5,70,kati1270,bsh,Indo-European,,Indic,bsh
kto,Kato,,39.66666666666667,-123.66666666666667,kato1244,ktw,Na-Dene,,Athapaskan,ktw
kaq,Kaurna,,-34.25,138.5,,,Australian,,Pama-Nyungan,
keu,Kenyah (Uma' Lung),,3,115.83333333333333,,,Austronesian,Western Malayo-Polynesian,Borneo,
kyg,Kenyang,,5.666666666666667,9.5,keny1279,ken,Niger-Congo,Benue-Congo,Bantoid,ken
khu,Khumi,,21.916666666666668,92.41666666666667,khum1248,cnk,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,cnk
klb,Kilba,,10.333333333333334,13.166666666666666,huba1236,hbb,Afro-Asiatic,Chadic,Biu-Mandara,hbb
ktb,Kituba,,-5,17.5,kitu1246,ktu,other,,Creoles and Pidgins,ktu
kln,Kolana,,-8.25,125.11666666666667,wers1238,kvw,Trans-New Guinea,,Kolana-Tanglapui,kvw
krf,Korafe,,-9.05,149.08333333333334,kora1294,kpr,Trans-New Guinea,,Binanderean,kpr
ksi,Ksingmul,,21.083333333333332,104,puoc1238,puo,Austro-Asiatic,Mon-Khmer,Palaung-Khmuic,puo
klg,Kulung,,27.5,87,kulu1253,kle,Sino-Tibetan,Tibeto-Burman,Bodic,kle
kth,Kutchin,,67,-146,gwic1235,gwi,Na-Dene,,Athapaskan,gwi
lch,Lachi,,22.666666666666668,104.83333333333333,lach1248,lbt,Tai-Kadai,,Kadai,lbt
ldn,Ladin,,46.58333333333333,11.916666666666666,ladi1250,lld,Indo-European,,Romance,lld
lsf,Langue des Signes Française,,47,3,fren1243,fsl,other,,Sign Languages,fsl
lsq,Langue des Signes Québecoise,,48,-75,queb1245,fcs,other,,Sign Languages,fcs
lrd,Lardil,,-16.5,139.33333333333334,lard1243,lbz,Australian,,Pama-Nyungan,lbz
lau,Lau,,-9.583333333333334,161.5,lauu1247,llu,Austronesian,Eastern Malayo-Polynesian,Oceanic,llu
lsa,Lengua de Señas Argentina,,-34,-63,arge1236,aed,other,,Sign Languages,aed
lse,Lengua de Señas Española,,40,-3,span1263,ssp,other,,Sign Languages,ssp
les,Lese,,2,29,lese1243,les,Nilo-Saharan,Central Sudanic,Mangbutu-Efe,les
lcr,Lesser Antillean French Creole,,15,-61.16666666666667,,,other,,Creoles and Pidgins,acf gcf
lsb,Língua de Sinais Brasileira,,-15,-48,braz1236,bzs,other,,Sign Languages,bzs
lii,Lingua Italiana dei Segni,,42,13,ital1275,ise,other,,Sign Languages,ise
lob,Lobi,,10.5,-3.25,lobi1245,lob,Niger-Congo,,Gur,lob
lgt,Logoti,,3.5,30,logo1259,log,Nilo-Saharan,Central Sudanic,Moru-Ma'di,log
lok,Loko,,9.333333333333334,-12.083333333333334,loko1255,lok,Niger-Congo,Mande,Western Mande,lok
lgh,Lughat al-Isharat al-Lubnaniya,,34,35.83333333333333,,,other,,Sign Languages,
lye,Lyele,,12.5,-2.6666666666666665,lyel1241,lee,Niger-Congo,,Gur,lee
mcg,Macaguán,,6.5,-71.33333333333333,maca1259,mbn,Guahiban,,Guahiban,mbn
mcn,Macuna,,-0.33333333333333337,-70.16666666666667,macu1260,myy,Tucanoan,,Tucanoan,myy
mhc,Mahican,,42.66666666666667,-73.5,mohe1244,mof,Algic,,Algonquian,mof
mkw,Máku,,0.41666666666666663,-69.83333333333333,,,,,,
mjk,Manjaku,,12,-16.25,mand1419,mfv,Niger-Congo,Atlantic,Northern Atlantic,mfv
mpy,Mapoyo,,6,-67,mapo1246,mcg,Cariban,,Cariban,mcg
mtl,Mattole,,40.16666666666667,-124.16666666666667,matt1238,mvb,Na-Dene,,Athapaskan,mvb
mij,Miju,,29,96,miju1243,mxj,Sino-Tibetan,Tibeto-Burman,Mirish,mxj
mkr,Mikarew,,-4.416666666666667,144.91666666666666,arua1260,msy,Lower Sepik-Ramu,,Mikarew,msy
mgl,Mingrelian,,42.5,42,ming1252,xmf,Kartvelian,,Kartvelian,xmf
mit,Mituku,,-1.6666666666666665,25.5,mitu1240,zmq,Niger-Congo,Benue-Congo,Bantoid,zmq
mkb,Miwok (Bodega),,38.33333333333333,-123,coas1301,csi,Penutian,Utian,Miwok,csi
mwl,Miwok (Lake),,38.91666666666667,-122.66666666666667,lake1258,lmw,Penutian,Utian,Miwok,lmw
mwp,Miwok (Plains),,38,-121,plai1259,pmw,Penutian,Utian,Miwok,pmw
mth,Mixe (Tlahuitoltepec),,17.083333333333332,-96.16666666666667,tlah1239,mxp,Mixe-Zoque,,Mixe-Zoque,mxp
mxu,Mixtec (Chayuco),,16.416666666666668,-97.83333333333333,chay1249,mih,Oto-Manguean,,Mixtecan,mih
mxz,Mixtec (Coatzospan),,18.083333333333332,-96.58333333333333,coat1241,miz,Oto-Manguean,,Mixtecan,miz
mjc,Mixtec (San Juan Colorado),,16.5,-98,sanj1281,mjc,Oto-Manguean,,Mixtecan,mjc
mxg,Mixtec (San Miguel el Grande),,17.05,-97.56666666666666,sanm1295,mig,Oto-Manguean,,Mixtecan,mig
mxs,Mixtec (Silacayoapan),,17.5,-98.16666666666667,sila1250,mks,Oto-Manguean,,Mixtecan,mks
mge,Mnong (Eastern),,12.666666666666666,108.5,east2333,mng,Austro-Asiatic,Mon-Khmer,Bahnaric,mng
moc,Moca,,7.583333333333333,35.5,shek1244,moy,Afro-Asiatic,Omotic,South Omotic,moy
mti,Motilón (Chibchan),,9,-73,bari1297,mot,Chibchan,,Motilon,mot
muy,Muyuw,,-9.083333333333334,152.75,muyu1244,myw,Austronesian,Eastern Malayo-Polynesian,Oceanic,myw
npn,Naga Pidgin,,25.666666666666668,94,naga1394,nag,other,,Creoles and Pidgins,nag
nhu,Nahuatl (Huauchinango),,20.166666666666668,-98.08333333333333,,,Uto-Aztecan,,Aztecan,
nmp,Nahuatl (Milpa Alta),,19.25,-99.16666666666667,,,Uto-Aztecan,,Aztecan,
npa,Nahuatl (Pajapan),,18.25,-94.75,isth1241,nhp,Uto-Aztecan,,Aztecan,nhp
nhx,Nahuatl (Xalitla),,18,-99.5,guer1241,ngu,Uto-Aztecan,,Aztecan,ngu
nnm,Nanumea,,-5.666666666666667,176.11666666666667,tuva1244,tvl,Austronesian,Eastern Malayo-Polynesian,Oceanic,tvl
nsk,Naskapi,,56,-70,nask1242,nsk,Algic,,Algonquian,nsk
ntn,Nateni,,10.5,1.1666666666666665,nate1242,ntm,Niger-Congo,,Gur,ntm
ndg,Ndogo,,7.75,27,ndog1248,ndz,Niger-Congo,Adamawa-Ubangi,Ubangi,ndz
ned,Nederlandse Gebarentaal,,52.25,5.5,dutc1253,dse,other,,Sign Languages,dse
neg,Negidal,,53,139,negi1245,neg,Altaic,,Tungusic,neg
nzs,New Zealand Sign Language,,-43,172,newz1236,nzs,other,,Sign Languages,nzs
nlu,Ngarluma,,-20.833333333333332,117.5,ngar1287,nrl,Australian,,Pama-Nyungan,nrl
nih,Nihon Shuwa (Japanese Sign Language),,36,139,japa1238,jsl,other,,Sign Languages,jsl
nit,Nitinaht,,48.66666666666667,-124.75,noot1239,noo,Wakashan,,Southern Wakashan,noo
nif,Niuafo'ou,,-15.566666666666666,-175.61666666666667,niua1240,num,Austronesian,Eastern Malayo-Polynesian,Oceanic,num
nuk,Nukak,,2.5,-71.5,nuka1242,mbr,Cacua-Nukak,,Cacua-Nukak,mbr
nju,Nyungar,,-33.75,122,nyun1247,nys,Australian,,Pama-Nyungan,nys
onn,Onondaga,,42.75,-76.16666666666667,onon1246,ono,Iroquoian,,Northern Iroquoian,ono
oko,Oriya (Kotia),,18.333333333333332,83,adiv1239,ort,Indo-European,,Indic,ort
orl,Orokolo,,-7.833333333333333,145.33333333333334,orok1267,oro,Eleman,,Eleman Proper,oro
osm,Otomí (Santiago Mexquititlan),,20.083333333333332,-100.08333333333333,quer1236,otq,Oto-Manguean,,Otomian,otq
pen,Pengo,,19.833333333333332,83.83333333333333,peng1244,peg,Dravidian,,South-Central Dravidian,peg
ppc,Piapoco,,4,-69.5,piap1246,pio,Arawakan,,Arawakan,pio
prt,Piratapuyo,,0.33333333333333337,-69.5,pira1254,pir,Tucanoan,,Tucanoan,pir
pla,Playero,,7,-71,play1240,gob,Guahiban,,Guahiban,gob
poc,Pocomam Oriental,,14.75,-89.75,poqo1257,poa,Mayan,,Mayan,poa
psv,Popoloca (San Vicente Coyotepec),,18.25,-97.83333333333333,coyo1236,pbf,Oto-Manguean,,Popolocan,pbf
pot,Potawatomi,,44.5,-85,pota1247,pot,Algic,,Algonquian,pot
pow,Powhatan,,37.33333333333333,-76.5,powh1243,pim,Algic,,Algonquian,pim
pui,Puinave,,4,-68,puin1248,pui,,,,pui
qan,Quechua (Ancash),,-8.5,-77.5,chiq1249,qxa,Quechuan,,Quechuan,qxa
qca,Quechua (Cajamarca),,-7,-78.5,caja1238,qvc,Quechuan,,Quechuan,qvc
rad,Rade,,13,108.5,rade1240,rad,Austronesian,Western Malayo-Polynesian,Sundic,rad
rng,Rengao,,14.583333333333334,107.83333333333333,reng1252,ren,Austro-Asiatic,Mon-Khmer,Bahnaric,ren
rnn,Rennellese,,-11.616666666666665,160.25,renn1242,mnv,Austronesian,Eastern Malayo-Polynesian,Oceanic,mnv
rgn,Roglai (Northern),,12.166666666666666,108.83333333333333,nort2994,rog,Austronesian,Western Malayo-Polynesian,Sundic,rog
rse,Romani (Sepecides),,38.25,27,,,Indo-European,,Indic,
rsl,Russian Sign Language,,56,44,russ1255,rsl,other,,Sign Languages,rsl
smj,Semai,,4.333333333333333,101.66666666666667,sema1266,sea,Austro-Asiatic,Mon-Khmer,Aslian,sea
shd,Sherdukpen,,27,92.5,sher1257,sdp,Sino-Tibetan,Tibeto-Burman,Mirish,sdp
sri,Siriano,,0.75,-70.16666666666667,siri1274,sri,Tucanoan,,Tucanoan,sri
slv,Slavey,,60,-120,sout2959,xsl,Na-Dene,,Athapaskan,xsl
sge,Songe,,-6.833333333333333,22,song1303,sop,Niger-Congo,Benue-Congo,Bantoid,sop
srl,Sorbian (Lower),,51.75,14.333333333333334,lowe1385,dsb,Indo-European,,Slavic,dsb
ssl,South Korean Sign Language,,37,128,kore1273,kvk,other,,Sign Languages,kvk
svt,Svenska Teckenspråket,,59,15,swed1236,swl,other,,Sign Languages,swl
tbs,Tabassaran,,41.83333333333333,47.91666666666667,taba1259,tab,Nakh-Daghestanian,Daghestanian,Lezgic,tab
tzi,Taiwanese Sign Language (Ziran Shouyu),,24,121,taiw1241,tss,other,,Sign Languages,tss
taz,Talysh (Azerbaijan),,38.75,48.66666666666667,taly1247,tly,Indo-European,,Iranian,tly
tnj,Tanaina,,62,-150,tana1289,tfn,Na-Dene,,Athapaskan,tfn
tnl,Tanana (Lower),,65,-150,lowe1425,taa,Na-Dene,,Athapaskan,taa
tsl,Tanzania Sign Language,,-6,35,tanz1238,tza,other,,Sign Languages,tza
tpt,Tapieté,,-19.75,-61.66666666666667,tapi1253,tpj,Tupian,,Tupi-Guaraní,tpj
toy,Tasmanian (Oyster Bay to Pitwater),,-42.5,147.75,,,Tasmanian,,Tasmanian,
tmu,Tat (Muslim),,41.25,48.75,musl1236,ttt,Indo-European,,Iranian,ttt
tty,Tatuyo,,0.41666666666666663,-70.5,tatu1247,tav,Tucanoan,,Tucanoan,tav
trg,Tewa (Rio Grande),,36.25,-106.16666666666667,tewa1260,tew,Kiowa-Tanoan,,Kiowa-Tanoan,tew
tsj,Tewa (San Juan Pueblo),,36.08333333333333,-106.08333333333333,tewa1260,tew,Kiowa-Tanoan,,Kiowa-Tanoan,tew
ths,Thai Sign Language,,15,101,thai1240,tsq,other,,Sign Languages,tsq
tbe,Tigré (Beni Amer),,15.5,38,tigr1270,tig,Afro-Asiatic,,Semitic,tig
tws,Tiwa (Southern),,35,-106.33333333333333,sout2961,tix,Kiowa-Tanoan,,Kiowa-Tanoan,tix
tda,Toda,,11.416666666666666,76.75,toda1252,tcx,Dravidian,,Southern Dravidian,tcx
tof,Tofa,,53.75,98,kara1462,kim,Altaic,,Turkic,kim
tos,Totonac (Sierra),,19.916666666666668,-97.41666666666667,high1243,tos,Totonacan,,Totonacan,tos
trc,Trique (Chicahuaxtla),,17.166666666666668,-97.83333333333333,chic1273,trs,Oto-Manguean,,Mixtecan,trs
tub,Tubar,,27,-108,tuba1279,tbu,Uto-Aztecan,,Tubar,tbu
tui,Türk Isaret Dili,,39,34,turk1288,tsm,other,,Sign Languages,tsm
tut,Tutchone (Northern),,63,-137,nort2941,ttm,Na-Dene,,Athapaskan,ttm
tze,Tzeltal,,16.833333333333332,-92.25,,,Mayan,,Mayan,tzb tzh
tzb,Tzeltal (Bachajón),,16.916666666666668,-92,tzel1255,tzb,Mayan,,Mayan,tzb
tzt,Tzeltal (Tenejapa),,16.666666666666668,-92.33333333333333,tzel1254,tzh,Mayan,,Mayan,tzh
tzs,Tzotzil (San Andrés),,17,-92.83333333333333,tzot1260,tzs,Mayan,,Mayan,tzs
ugs,Ugandan Sign Language,,1,32.5,ugan1238,ugn,other,,Sign Languages,ugn
uri,Urim,,-3.5833333333333335,142.66666666666666,urim1252,uri,Torricelli,,Urim,uri
ved,Vedda,,7,81,vedd1240,ved,Indo-European,,Indic,ved
vla,Vlaamse Gebarentaal,,51,4,belg1241,bvs,other,,Sign Languages,bvs
wgu,Warrungu,,-18,145,waru1264,wrg,Australian,,Pama-Nyungan,wrg
xar,Xârâcùù,,-21.666666666666668,166,xara1244,ane,Austronesian,Eastern Malayo-Polynesian,Oceanic,ane
yak,Yaka,,-7,17.5,yaka1269,yaf,Niger-Congo,Benue-Congo,Bantoid,yaf
ymi,Yami,,22,121.5,yami1254,tao,Austronesian,Western Malayo-Polynesian,Northern Philippines,tao
yrr,Yaruro,,7,-68,pume1238,yae,,,,yae
yms,Yemsa,,7.833333333333333,37.33333333333333,yems1235,jnj,Afro-Asiatic,Omotic,North Omotic,jnj
ydd,Yiddish,,52,23,,,Indo-European,,Germanic,ydd yih
yyo,Yorta Yorta,,-36,146,,,Australian,,Pama-Nyungan,
yrt,Yuruti,,1,-70.41666666666667,yuru1263,yui,Tucanoan,,Tucanoan,yui
zaj,Zapotec (Juárez),,17.5,-96.58333333333333,sier1250,zaa,Oto-Manguean,,Zapotecan,zaa
zam,Zapotec (Mixtepec),,16.333333333333332,-96.33333333333333,mixt1426,zpm,Oto-Manguean,,Zapotecan,zpm
zzo,Zapotec (Zoogocho),,17.25,-96.25,zoog1238,zpq,Oto-Manguean,,Zapotecan,zpq
zfl,Zoque (Francisco León),,17.333333333333332,-93.25,fran1266,zos,Mixe-Zoque,,Mixe-Zoque,zos
alc,Allentiac,,-31,-68,,,Huarpe,,Huarpe,
aso,Altai (Southern),,51,87,sout2694,alt,Altaic,,Turkic,alt
alu,Alutor,,61,165,alut1245,alr,Chukotko-Kamchatkan,,Northern Chukotko-Kamchatkan,alr
anu,Anufo,,10.083333333333334,0.25,anuf1239,cko,Niger-Congo,,Kwa,cko
apj,Apache (Jicarilla),,36.58333333333333,-104,jica1244,apj,Na-Dene,,Athapaskan,apj
ahs,Arabic (Bani-Hassan),,20,-10,hass1238,mey,Afro-Asiatic,,Semitic,mey
arh,Arabic (Hijazi),,26,38,hija1235,acw,Afro-Asiatic,,Semitic,acw
ako,Arabic (Kormakiti),,35.25,33.5,cypr1248,acy,Afro-Asiatic,,Semitic,acy
anl,Arabic (North Levantine Spoken),,33.75,36,nort3139,apc,Afro-Asiatic,,Semitic,apc
ark,Araki,,-15.666666666666666,166.91666666666666,arak1252,akr,Austronesian,Eastern Malayo-Polynesian,Oceanic,akr
atb,Aralle-Tabulahan,,-2.75,119.25,aral1243,atq,Austronesian,Western Malayo-Polynesian,Sulawesi,atq
aho,Arapaho,,40,-103,arap1274,arp,Algic,,Algonquian,arp
blj,Baale,,6.5,34.5,kaci1244,koe,Nilo-Saharan,Eastern Sudanic,Surmic,koe
bkn,Bakundu,,4.833333333333333,9.333333333333334,orok1266,bdu,Niger-Congo,Benue-Congo,Bantoid,bdu
bnl,Banggarla,,-32,137,bang1339,bjb,Australian,,Pama-Nyungan,bjb
bys,Bayso,,6.25,37.75,bais1246,bsw,Afro-Asiatic,Cushitic,Eastern Cushitic,bsw
bga,Benga,,1.1666666666666665,9.416666666666666,beng1282,bng,Niger-Congo,Benue-Congo,Bantoid,bng
bim,Bima,,-8.5,118.5,bima1247,bhp,Austronesian,,Central Malayo-Polynesian,bhp
bkd,Binukid,,8.25,124.83333333333333,binu1244,bkd,Austronesian,Western Malayo-Polynesian,Southern Philippines,bkd
boi,Boiken,,-3.5,143.5,boik1241,bzf,Sepik,,Middle Sepik,bzf
blq,Bole,,11.333333333333334,11.25,nucl1695,bol,Afro-Asiatic,Chadic,West Chadic,bol
buk,Bukusu,,0.75,34.66666666666667,buku1249,bxk,Niger-Congo,Benue-Congo,Bantoid,bxk
buw,Bulu,,3,11,bulu1251,bum,Niger-Congo,Benue-Congo,Bantoid,bum
chm,Chamalal,,42.55,46.05,cham1309,cji,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,cji
daa,Da'a,,-1,119.58333333333333,daak1235,kzf,Austronesian,Western Malayo-Polynesian,Sulawesi,kzf
dab,Daba,,10.166666666666666,13.75,,,Afro-Asiatic,Chadic,Biu-Mandara,dbq dkx
def,Defaka,,4.583333333333333,7.5,defa1248,afn,Niger-Congo,,Ijoid,afn
den,Dení,,-6,-67,deni1241,dny,Arauan,,Arauan,dny
dge,Deutsche Gebärdensprache,,52,11,germ1281,gsg,other,,Sign Languages,gsg
dng,Ding,,-4.333333333333333,19.5,ding1239,diz,Niger-Congo,Benue-Congo,Bantoid,diz
eip,Eipo,,-4.333333333333333,140.08333333333334,eipo1242,eip,Trans-New Guinea,,Mek,eip
frw,Frisian (Western),,53,6,west2863,fri,Indo-European,,Germanic,fri
fgu,Fula (Guinean),,11.5,-12.5,pula1262,fuf,Niger-Congo,Atlantic,Northern Atlantic,fuf
gad,Gade,,8.666666666666666,7.416666666666667,gade1242,ged,Niger-Congo,Benue-Congo,Nupoid,ged
glc,Galician,,43,-8,gali1258,glg,Indo-European,,Romance,glg
grs,Garus,,-4.95,145.66666666666666,garu1246,gyb,Trans-New Guinea,,Madang,gyb
goj,Gojri,,32.75,76.25,guja1253,gju,Indo-European,,Indic,gju
gre,Greenlandic (East),,65,-40,kala1399,kal,Eskimo-Aleut,,Eskimo,kal
gno,Guanano,,0.8333333333333333,-69.5,guan1269,gvc,Tucanoan,,Tucanoan,gvc
gdf,Guduf,,11.233333333333334,13.8,gudu1252,gdf,Afro-Asiatic,Chadic,Biu-Mandara,gdf
gny,Gunya,,-26.5,146.5,guny1241,gyy,Australian,,Pama-Nyungan,gyy
hln,Halang,,14.5,107.5,hala1252,hal,Austro-Asiatic,Mon-Khmer,Bahnaric,hal
har,Haruai,,-5.083333333333333,144.16666666666666,haru1245,tmd,Upper Yuat,,Upper Yuat,tmd
inu,Iñupiaq,,67,-161,nort2943,esi,Eskimo-Aleut,,Eskimo,esi
irm,Irish (Munster),,52.5,-9,iris1253,gle,Indo-European,,Celtic,gle
isi,Isirawa,,-1.8333333333333335,138.5,isir1237,srl,Kwerba,,Kwerba,srl
jmm,Jamamadi,,-7.5,-67,jama1261,jaa,Arauan,,Arauan,jaa
kli,Kaili,,-1.1666666666666665,120,ledo1238,lew,Austronesian,Western Malayo-Polynesian,Sulawesi,lew
kaw,Kaiwá,,-23,-55,kaiw1246,kgk,Tupian,,Tupi-Guaraní,kgk
kap,Kela (Apoze),,-7.416666666666667,147.08333333333334,kela1255,kcl,Austronesian,Eastern Malayo-Polynesian,Oceanic,kcl
