ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_ID
90A-tgk,tgk,90A,1,90A-1,,Beaumont-1979[50],
90C-tgk,tgk,90C,1,90C-1,,Beaumont-1979[50],
91A-tgk,tgk,91A,2,91A-2,,Beaumont-1979[104],
92A-tgk,tgk,92A,2,92A-2,,Beaumont-1979[35-36],
93A-tgk,tgk,93A,2,93A-2,,Beaumont-1979[47],
94A-tgk,tgk,94A,1,94A-1,,Beaumont-1979[passim],
95A-tgk,tgk,95A,4,95A-4,,,
96A-tgk,tgk,96A,4,96A-4,,,
97A-tgk,tgk,97A,4,97A-4,,,
100A-tgk,tgk,100A,2,100A-2,,Beaumont-1979[73-75],
101A-tgk,tgk,101A,4,101A-4,,Beaumont-1979[96],
102A-tgk,tgk,102A,3,102A-3,,Beaumont-1979[39],
103A-tgk,tgk,103A,1,103A-1,,Beaumont-1979[73-75],
104A-tgk,tgk,104A,1,104A-1,,Beaumont-1979[73-75],
107A-tgk,tgk,107A,2,107A-2,,Beaumont-1979[93],
111A-tgk,tgk,111A,4,111A-4,,"Beaumont-1979[82-83, 92]",
112A-tgk,tgk,112A,4,112A-4,,Beaumont-1979[passim],
116A-tgk,tgk,116A,1,116A-1,,Beaumont-1979[35-36],
117A-tgk,tgk,117A,5,117A-5,,Beaumont-1979,
118A-tgk,tgk,118A,1,118A-1,,Beaumont-1979,
119A-tgk,tgk,119A,1,119A-1,,Beaumont-1979,
120A-tgk,tgk,120A,2,120A-2,,Beaumont-1979,
143A-tgk,tgk,143A,1,143A-1,,Beaumont-1979[77],
143E-tgk,tgk,143E,1,143E-1,,Beaumont-1979[77],
143F-tgk,tgk,143F,4,143F-4,,Beaumont-1979[77],
143G-tgk,tgk,143G,4,143G-4,,Beaumont-1979[77],
144A-tgk,tgk,144A,2,144A-2,,Beaumont-1979[77],
144B-tgk,tgk,144B,3,144B-3,,Beaumont-1979[77],
144D-tgk,tgk,144D,2,144D-2,,Beaumont-1979[77],
144H-tgk,tgk,144H,4,144H-4,,Beaumont-1979[77],
144I-tgk,tgk,144I,1,144I-1,,Beaumont-1979[77],
144J-tgk,tgk,144J,7,144J-7,,Beaumont-1979[77],
144K-tgk,tgk,144K,4,144K-4,,Beaumont-1979[77],
26A-tgl,tgl,26A,2,26A-2,,Das-Gupta-1968[passim],
33A-tgl,tgl,33A,8,33A-8,,Andvik-1999[123],
38A-tgl,tgl,38A,2,38A-2,,Andvik-2003[442],
51A-tgl,tgl,51A,6,51A-6,,Das-Gupta-1968[24],
57A-tgl,tgl,57A,4,57A-4,,Andvik-1999[36],
69A-tgl,tgl,69A,2,69A-2,,"Andvik-1999[46, 48, 318]",
81A-tgl,tgl,81A,1,81A-1,,Andvik-2003[443],
82A-tgl,tgl,82A,1,82A-1,,Andvik-2003[443],
83A-tgl,tgl,83A,1,83A-1,,Andvik-2003[443],
85A-tgl,tgl,85A,1,85A-1,,Andvik-1999[123],
86A-tgl,tgl,86A,1,86A-1,,"Das-Gupta-1968[passim];Andvik-2003[441, 442]",
87A-tgl,tgl,87A,1,87A-1,,Andvik-1999[125];Andvik-2003[441],
88A-tgl,tgl,88A,1,88A-1,,"Andvik-2003[128, 442]",
89A-tgl,tgl,89A,2,89A-2,,Andvik-2003[442],
90A-tgl,tgl,90A,2,90A-2,,"Das-Gupta-1968[37, 38];Andvik-2003[441, 442];Andvik-1999[126]",
90B-tgl,tgl,90B,1,90B-1,,"Das-Gupta-1968[37, 38];Andvik-2003[441, 442];Andvik-1999[126]",
91A-tgl,tgl,91A,1,91A-1,,Das-Gupta-1968[passim],
92A-tgl,tgl,92A,2,92A-2,,Andvik-1999[43],
93A-tgl,tgl,93A,2,93A-2,,Andvik-1999[300],
94A-tgl,tgl,94A,4,94A-4,,Andvik-1999[434ff],
95A-tgl,tgl,95A,1,95A-1,,,
96A-tgl,tgl,96A,1,96A-1,,,
97A-tgl,tgl,97A,1,97A-1,,,
105A-tgl,tgl,105A,1,105A-1,,Andvik-2003[444],
112A-tgl,tgl,112A,5,112A-5,,Andvik-2003[446],
116A-tgl,tgl,116A,1,116A-1,,Andvik-1999[43],
143A-tgl,tgl,143A,15,143A-15,,Das-Gupta-1968[53];Andvik-2003[446],
143C-tgl,tgl,143C,21,143C-21,,Das-Gupta-1968[53];Andvik-2003[446],
143E-tgl,tgl,143E,2,143E-2,,Das-Gupta-1968[53];Andvik-2003[446],
143F-tgl,tgl,143F,3,143F-3,,Das-Gupta-1968[53];Andvik-2003[446],
143G-tgl,tgl,143G,4,143G-4,,Das-Gupta-1968[53];Andvik-2003[446],
144A-tgl,tgl,144A,19,144A-19,,Das-Gupta-1968[53];Andvik-2003[446],
144L-tgl,tgl,144L,17,144L-17,,Das-Gupta-1968[53];Andvik-2003[446],
144O-tgl,tgl,144O,12,144O-12,,Das-Gupta-1968[53];Andvik-2003[446],
144P-tgl,tgl,144P,4,144P-4,,Das-Gupta-1968[53];Andvik-2003[446],
144Q-tgl,tgl,144Q,4,144Q-4,,Das-Gupta-1968[53];Andvik-2003[446],
144R-tgl,tgl,144R,4,144R-4,,Das-Gupta-1968[53];Andvik-2003[446],
144S-tgl,tgl,144S,8,144S-8,,Das-Gupta-1968[53];Andvik-2003[446],
33A-tgn,tgn,33A,7,33A-7,,Hinton-1991[50],
34A-tgn,tgn,34A,6,34A-6,,Hinton-1991[50-1],
57A-tgn,tgn,57A,1,57A-1,,"Hinton-1991[67, passim]",
64A-tgn,tgn,64A,1,64A-1,,Hinton-1991[129-31],
81A-tgn,tgn,81A,2,81A-2,,Hinton-1991[85],
82A-tgn,tgn,82A,1,82A-1,,Hinton-1991[85],
83A-tgn,tgn,83A,2,83A-2,,Hinton-1991[85],
86A-tgn,tgn,86A,1,86A-1,,"Hinton-1991[45, 68]",
87A-tgn,tgn,87A,2,87A-2,,"Hinton-1991[45, 60ff]",
88A-tgn,tgn,88A,2,88A-2,,"Hinton-1991[45, 52]",
89A-tgn,tgn,89A,2,89A-2,,"Hinton-1991[45, 65]",
90A-tgn,tgn,90A,1,90A-1,,"Hinton-1991[45, 55]",
90C-tgn,tgn,90C,1,90C-1,,"Hinton-1991[45, 55]",
96A-tgn,tgn,96A,4,96A-4,,,
97A-tgn,tgn,97A,4,97A-4,,,
101A-tgn,tgn,101A,2,101A-2,,Hinton-1991[76],
105A-tgn,tgn,105A,1,105A-1,,"Hinton-1991[86, 107, 120]",
124A-tgn,tgn,124A,4,124A-4,,"Hinton-1991[86, 88]",igt-1813
33A-tgo,tgo,33A,1,33A-1,,Raponda-Walker-1950[12],
37A-tgo,tgo,37A,1,37A-1,,Raponda-Walker-1950[21],
85A-tgo,tgo,85A,2,85A-2,,Raponda-Walker-1950[47-48],
87A-tgo,tgo,87A,2,87A-2,,Raponda-Walker-1950[23],
88A-tgo,tgo,88A,2,88A-2,,Raponda-Walker-1950[30],
89A-tgo,tgo,89A,2,89A-2,,Raponda-Walker-1950[26],
143A-tgo,tgo,143A,1,143A-1,,"Raponda-Walker-1950[39, 54]",
143E-tgo,tgo,143E,1,143E-1,,"Raponda-Walker-1950[39, 54]",
143F-tgo,tgo,143F,4,143F-4,,"Raponda-Walker-1950[39, 54]",
143G-tgo,tgo,143G,4,143G-4,,"Raponda-Walker-1950[39, 54]",
23A-tgp,tgp,23A,1,23A-1,,,
24A-tgp,tgp,24A,1,24A-1,,,
25A-tgp,tgp,25A,1,25A-1,,,
25B-tgp,tgp,25B,2,25B-2,,,
58A-tgp,tgp,58A,1,58A-1,,,
58B-tgp,tgp,58B,1,58B-1,,,
59A-tgp,tgp,59A,2,59A-2,,,
1A-tgr,tgr,1A,4,1A-4,,Klingenheben-1966;Palmer-1962,
2A-tgr,tgr,2A,2,2A-2,,Klingenheben-1966;Palmer-1962,
3A-tgr,tgr,3A,4,3A-4,,Klingenheben-1966;Palmer-1962,
4A-tgr,tgr,4A,4,4A-4,,Klingenheben-1966;Palmer-1962,
5A-tgr,tgr,5A,3,5A-3,,Klingenheben-1966;Palmer-1962,
6A-tgr,tgr,6A,1,6A-1,,Klingenheben-1966;Palmer-1962,
7A-tgr,tgr,7A,2,7A-2,,Klingenheben-1966;Palmer-1962,
8A-tgr,tgr,8A,2,8A-2,,Klingenheben-1966;Palmer-1962,
11A-tgr,tgr,11A,1,11A-1,,Klingenheben-1966;Palmer-1962,
12A-tgr,tgr,12A,2,12A-2,,Klingenheben-1966;Palmer-1962,
13A-tgr,tgr,13A,1,13A-1,,Klingenheben-1966;Palmer-1962,
18A-tgr,tgr,18A,1,18A-1,,Klingenheben-1966;Palmer-1962,
19A-tgr,tgr,19A,4,19A-4,,Klingenheben-1966;Palmer-1962,
26A-tgr,tgr,26A,3,26A-3,,Raz-1983[passim],
27A-tgr,tgr,27A,1,27A-1,,Rose-nd,
30A-tgr,tgr,30A,2,30A-2,,Raz-1997,
31A-tgr,tgr,31A,2,31A-2,,Raz-1997,
32A-tgr,tgr,32A,3,32A-3,,Raz-1997,
33A-tgr,tgr,33A,6,33A-6,,Raz-1983[17-23],
37A-tgr,tgr,37A,1,37A-1,,Raz-1983[35],
38A-tgr,tgr,38A,2,38A-2,,Raz-1983[passim],
51A-tgr,tgr,51A,9,51A-9,,Raz-1983[passim],
57A-tgr,tgr,57A,2,57A-2,,Raz-1983[37],
63A-tgr,tgr,63A,1,63A-1,,Raz-1983,
65A-tgr,tgr,65A,2,65A-2,,Bybee-et-al-1994,
66A-tgr,tgr,66A,1,66A-1,,"Bybee-et-al-1994[82, 331, quoting Raz 1983:5-6]",
67A-tgr,tgr,67A,2,67A-2,,Bybee-et-al-1994,
68A-tgr,tgr,68A,3,68A-3,,"Bybee-et-al-1994[64-65, 327, quoting Raz 1983:6, 73-74, 199]",
70A-tgr,tgr,70A,1,70A-1,,Raz-1983[55-56],
71A-tgr,tgr,71A,3,71A-3,,Raz-1983[76],
72A-tgr,tgr,72A,4,72A-4,,"Raz-1983[55-56, 68-69]",
73A-tgr,tgr,73A,2,73A-2,,Raz-1983,
74A-tgr,tgr,74A,2,74A-2,,Raz-1983[47],
75A-tgr,tgr,75A,3,75A-3,,Raz-1983[88],
76A-tgr,tgr,76A,3,76A-3,,"Raz-1983[47, 88, 97]",
81A-tgr,tgr,81A,1,81A-1,,"Raz-1983[94, passim]",
82A-tgr,tgr,82A,1,82A-1,,"Raz-1983[94, passim]",
83A-tgr,tgr,83A,1,83A-1,,"Raz-1983[94, passim]",
85A-tgr,tgr,85A,2,85A-2,,Raz-1983[80-84],
86A-tgr,tgr,86A,2,86A-2,,Raz-1983[passim],
87A-tgr,tgr,87A,1,87A-1,,Raz-1983[32],
88A-tgr,tgr,88A,6,88A-6,,Raz-1983[45],igt-1081 igt-1082
89A-tgr,tgr,89A,1,89A-1,,"Raz-1983[13, 78, passim]",
90A-tgr,tgr,90A,2,90A-2,,Raz-1983[43],
90B-tgr,tgr,90B,1,90B-1,,Raz-1983[43],
93A-tgr,tgr,93A,2,93A-2,,Raz-1983[42],
94A-tgr,tgr,94A,5,94A-5,,"Raz-1983[91-93, passim]",igt-129 igt-130
95A-tgr,tgr,95A,2,95A-2,,,igt-2339 igt-638
96A-tgr,tgr,96A,1,96A-1,,,
97A-tgr,tgr,97A,1,97A-1,,,
101A-tgr,tgr,101A,2,101A-2,,Raz-1983[38-39],
112A-tgr,tgr,112A,1,112A-1,,Raz-1983[76],
118A-tgr,tgr,118A,2,118A-2,,Raz-1983,
119A-tgr,tgr,119A,2,119A-2,,Raz-1983,
120A-tgr,tgr,120A,1,120A-1,,Raz-1983,
143A-tgr,tgr,143A,3,143A-3,,Raz-1983[76],
143E-tgr,tgr,143E,2,143E-2,,Raz-1983[76],
143F-tgr,tgr,143F,4,143F-4,,Raz-1983[76],
143G-tgr,tgr,143G,4,143G-4,,Raz-1983[76],
144A-tgr,tgr,144A,20,144A-20,,Raz-1983[76],
144L-tgr,tgr,144L,5,144L-5,,Raz-1983[76],
144P-tgr,tgr,144P,4,144P-4,,Raz-1983[76],
144Q-tgr,tgr,144Q,4,144Q-4,,Raz-1983[76],
144R-tgr,tgr,144R,2,144R-2,,Raz-1983[76],
144S-tgr,tgr,144S,11,144S-11,,Raz-1983[76],
14A-tgw,tgw,14A,1,14A-1,,Nivens-1992,
15A-tgw,tgw,15A,3,15A-3,,Nivens-1992,
16A-tgw,tgw,16A,3,16A-3,,Nivens-1992,
17A-tgw,tgw,17A,1,17A-1,,Nivens-1992,
1A-tha,tha,1A,3,1A-3,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
2A-tha,tha,2A,3,2A-3,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
3A-tha,tha,3A,2,3A-2,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
4A-tha,tha,4A,2,4A-2,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
5A-tha,tha,5A,4,5A-4,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
6A-tha,tha,6A,1,6A-1,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
7A-tha,tha,7A,1,7A-1,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
8A-tha,tha,8A,2,8A-2,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
9A-tha,tha,9A,1,9A-1,,Noss-1964,
10A-tha,tha,10A,2,10A-2,high: [mɯː] ‘hand’ low: [mãː] ‘come’,Noss-1964,
11A-tha,tha,11A,1,11A-1,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
12A-tha,tha,12A,2,12A-2,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
13A-tha,tha,13A,3,13A-3,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
18A-tha,tha,18A,1,18A-1,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
19A-tha,tha,19A,1,19A-1,,Abramson-1962;Haas-1964;Kalaya-and-Abramson-1999;Kruatrachue-1960;Noss-1954;Noss-1964,
20A-tha,tha,20A,7,20A-7,,Bisang-1991;Bisang-1992;Noss-1964;Warotamasikkhadit-1972,
21A-tha,tha,21A,5,21A-5,,Bisang-1991;Bisang-1992;Noss-1964;Warotamasikkhadit-1972,
21B-tha,tha,21B,1,21B-1,,Warotamasikkhadit-1972;Bisang-1991;Noss-1964;Bisang-1992,
22A-tha,tha,22A,2,22A-2,,Warotamasikkhadit-1972,
23A-tha,tha,23A,4,23A-4,,Noss-1964,igt-1189
24A-tha,tha,24A,2,24A-2,,Noss-1964,
25A-tha,tha,25A,5,25A-5,,Noss-1964,
25B-tha,tha,25B,1,25B-1,,Noss-1964,
26A-tha,tha,26A,1,26A-1,,Anthony-et-al-1968[passim];Warotamasikkhadit-1972[passim],
27A-tha,tha,27A,1,27A-1,,Haas-1946[128],
28A-tha,tha,28A,1,28A-1,,Morezh-et-al-1961,
29A-tha,tha,29A,1,29A-1,,Morezh-et-al-1961,
30A-tha,tha,30A,1,30A-1,,Campbell-and-Shaweevongse-1962,
31A-tha,tha,31A,1,31A-1,,Campbell-and-Shaweevongse-1962,
32A-tha,tha,32A,1,32A-1,,Campbell-and-Shaweevongse-1962,
35A-tha,tha,35A,4,35A-4,,Noss-1964[98-101],
36A-tha,tha,36A,4,36A-4,,,
37A-tha,tha,37A,4,37A-4,,,
38A-tha,tha,38A,1,38A-1,,Anthony-et-al-1968[54],
39A-tha,tha,39A,2,39A-2,,Noss-1964[98-102],
40A-tha,tha,40A,1,40A-1,,Noss-1964[114 ff.],
43A-tha,tha,43A,1,43A-1,kow ‘3 rd pronoun’ ( gaa for servants) nee ‘this’ nun ‘that,"Campbell-and-Shaweevongse-1957[139, 508]",
44A-tha,tha,44A,6,44A-6,,Noss-1964[98],
45A-tha,tha,45A,4,45A-4,câw´ 2nd sg. infer. - affectionate term speaking to inferior or equal; - obsolete: speaking of king to subject;,Cooke-1968[4-66],
46A-tha,tha,46A,1,46A-1,,Diller-1994[151-2],
47A-tha,tha,47A,1,47A-1,,Noss-1964[100ff.],
48A-tha,tha,48A,2,48A-2,,Noss-1964[146],
49A-tha,tha,49A,1,49A-1,,Campbell-2000[1631-1640],
50A-tha,tha,50A,1,50A-1,,Campbell-2000[1631-1640],
51A-tha,tha,51A,9,51A-9,,,
52A-tha,tha,52A,2,52A-2,,Yates-and-Tryon-1970,
53A-tha,tha,53A,5,53A-5,,Yates-and-Tryon-1970,
54A-tha,tha,54A,1,54A-1,,,
55A-tha,tha,55A,3,55A-3,,,
56A-tha,tha,56A,3,56A-3,,Noss-1964[181],
57A-tha,tha,57A,4,57A-4,,,
58A-tha,tha,58A,2,58A-2,,Noss-1964,
58B-tha,tha,58B,1,58B-1,,Noss-1964,
59A-tha,tha,59A,1,59A-1,,Noss-1964,
60A-tha,tha,60A,5,60A-5,,,igt-1984 igt-1985 igt-3293 igt-3294
61A-tha,tha,61A,2,61A-2,,,
62A-tha,tha,62A,6,62A-6,,,igt-342 igt-343
63A-tha,tha,63A,1,63A-1,,Noss-1964,
64A-tha,tha,64A,1,64A-1,,,
65A-tha,tha,65A,2,65A-2,,Dahl-1985[174],
66A-tha,tha,66A,4,66A-4,,Dahl-1985[174],
67A-tha,tha,67A,2,67A-2,,Dahl-1985[174],
68A-tha,tha,68A,2,68A-2,,Dahl-1985[174],
69A-tha,tha,69A,5,69A-5,,,
70A-tha,tha,70A,5,70A-5,,Needleman-1973[23],
71A-tha,tha,71A,2,71A-2,,Needleman-1973[24],
72A-tha,tha,72A,4,72A-4,,"Noss-1964[40, 143, 207, 210-211]",
73A-tha,tha,73A,2,73A-2,,Warotamasikkhadit-1972,
74A-tha,tha,74A,2,74A-2,,"Noss-1964[115, 117]",
75A-tha,tha,75A,1,75A-1,,"Noss-1964[115, 136]",
76A-tha,tha,76A,1,76A-1,,"Noss-1964[114-117, 136f.]",
77A-tha,tha,77A,1,77A-1,,Burusphat-1991,
78A-tha,tha,78A,1,78A-1,,Burusphat-1991,
79A-tha,tha,79A,4,79A-4,,Noss-1964;Yates-and-Tryon-1970,
79B-tha,tha,79B,5,79B-5,,,
80A-tha,tha,80A,1,80A-1,,Noss-1964;Yates-and-Tryon-1970,
81A-tha,tha,81A,2,81A-2,,"Warotamasikkhadit-1972[14, passim];Anthony-et-al-1968[88-91, 95]",
82A-tha,tha,82A,1,82A-1,,"Warotamasikkhadit-1972[14, passim];Anthony-et-al-1968[88-91, 95]",
83A-tha,tha,83A,2,83A-2,,"Warotamasikkhadit-1972[14, passim];Anthony-et-al-1968[88-91, 95]",
84A-tha,tha,84A,1,84A-1,,,
85A-tha,tha,85A,2,85A-2,,"Warotamasikkhadit-1972[41-42];Anthony-et-al-1968[206, passim]",
86A-tha,tha,86A,2,86A-2,,Warotamasikkhadit-1972[39-49];Anthony-et-al-1968[passim],
87A-tha,tha,87A,2,87A-2,,"Warotamasikkhadit-1972[14, 50, 17]",
88A-tha,tha,88A,2,88A-2,,"Warotamasikkhadit-1972[20, 223, passim];Anthony-et-al-1968[51-53]",
89A-tha,tha,89A,2,89A-2,,"Warotamasikkhadit-1972[26-27, 56];Anthony-et-al-1968[48-50]",
90A-tha,tha,90A,1,90A-1,,Warotamasikkhadit-1972[48];Anthony-et-al-1968[502],
90C-tha,tha,90C,1,90C-1,,Anthony-et-al-1968[502];Warotamasikkhadit-1972[48],
91A-tha,tha,91A,2,91A-2,,"Warotamasikkhadit-1972[58];Anthony-et-al-1968[244, 290, 402, passim]",
92A-tha,tha,92A,2,92A-2,,"Warotamasikkhadit-1972[14, passim];Anthony-et-al-1968[80, 116, 93, passim 80]",
93A-tha,tha,93A,2,93A-2,,"Warotamasikkhadit-1972[14, 56];Anthony-et-al-1968[94, 101, 122, 137-138, 311-312, 488-490]",
94A-tha,tha,94A,1,94A-1,,"Warotamasikkhadit-1972[45-46];Anthony-et-al-1968[494-498, 536-538]",
95A-tha,tha,95A,4,95A-4,,,
96A-tha,tha,96A,4,96A-4,,,
97A-tha,tha,97A,4,97A-4,,,
98A-tha,tha,98A,1,98A-1,,"Smyth-2002[43, 116]",igt-289 igt-290 igt-291 igt-292
99A-tha,tha,99A,1,99A-1,,"Smyth-2002[96, 116]",igt-289 igt-290 igt-291 igt-292
100A-tha,tha,100A,1,100A-1,,Noss-1964[123],
101A-tha,tha,101A,5,101A-5,,,
102A-tha,tha,102A,1,102A-1,,Noss-1964[123],
103A-tha,tha,103A,1,103A-1,,Noss-1964[123],
104A-tha,tha,104A,1,104A-1,,Noss-1964[123],
105A-tha,tha,105A,1,105A-1,,,
106A-tha,tha,106A,2,106A-2,,Campbell-1964[29];Warotamasikkhadit-1972[87],igt-2466
107A-tha,tha,107A,1,107A-1,,Noss-1964[124-127],
108A-tha,tha,108A,3,108A-3,,Campbell-1968;Needleman-1973;Noss-1964,
108B-tha,tha,108B,4,108B-4,,Campbell-1968;Needleman-1973;Noss-1964,
109A-tha,tha,109A,8,109A-8,,Campbell-1968;Needleman-1973,
109B-tha,tha,109B,5,109B-5,,,
110A-tha,tha,110A,3,110A-3,,Vichit-Vadakan-1976[passim],
111A-tha,tha,111A,1,111A-1,,Vichit-Vadakan-1976[passim],
112A-tha,tha,112A,3,112A-3,,Anthony-et-al-1968[14],
113A-tha,tha,113A,1,113A-1,,Yates-and-Tryon-1970[21-22];Hudak-1987[43],
114A-tha,tha,114A,7,114A-7,,Yates-and-Tryon-1970[21-22];Hudak-1987[43],
115A-tha,tha,115A,1,115A-1,,,
116A-tha,tha,116A,1,116A-1,,"Warotamasikkhadit-1972[14, passim];Anthony-et-al-1968[80, 116, 93, passim 80]",
117A-tha,tha,117A,3,117A-3,,Warotamasikkhadit-1972,
118A-tha,tha,118A,1,118A-1,,Noss-1964,
119A-tha,tha,119A,1,119A-1,,Noss-1964,
120A-tha,tha,120A,2,120A-2,,Noss-1964,igt-1085
121A-tha,tha,121A,2,121A-2,,Noss-1964,igt-3333
122A-tha,tha,122A,4,122A-4,,,
123A-tha,tha,123A,4,123A-4,,,
124A-tha,tha,124A,1,124A-1,,Diller-1994[151],
129A-tha,tha,129A,2,129A-2,"ARM: (r)kaan ""arm (of the body)"" HAND: meu ""hand (of the body)""",Robertson-1969,
130A-tha,tha,130A,2,130A-2,"(h)nue! ""finger (of the hand)""",Robertson-1969,
131A-tha,tha,131A,1,131A-1,,Smyth-2002[174],igt-1049
138A-tha,tha,138A,1,138A-1,námshaa; shaa,Malherbe-and-Rosenberg-1996[1591],
142A-tha,tha,142A,2,142A-2,,,
143A-tha,tha,143A,1,143A-1,,"Anthony-et-al-1968[478-479, 14, 140-142, passim];Warotamasikkhadit-1972[14, passim]",
143E-tha,tha,143E,1,143E-1,,"Anthony-et-al-1968[478-479, 14, 140-142, passim];Warotamasikkhadit-1972[14, passim]",
143F-tha,tha,143F,4,143F-4,,"Anthony-et-al-1968[478-479, 14, 140-142, passim];Warotamasikkhadit-1972[14, passim]",
143G-tha,tha,143G,4,143G-4,,"Anthony-et-al-1968[478-479, 14, 140-142, passim];Warotamasikkhadit-1972[14, passim]",
144A-tha,tha,144A,2,144A-2,,Anthony-et-al-1968[14],
144B-tha,tha,144B,3,144B-3,,Anthony-et-al-1968[14],
144D-tha,tha,144D,2,144D-2,,Anthony-et-al-1968[14],
144H-tha,tha,144H,4,144H-4,,Anthony-et-al-1968[14],
144I-tha,tha,144I,1,144I-1,,Anthony-et-al-1968[14],
144J-tha,tha,144J,7,144J-7,,Anthony-et-al-1968[14],
144K-tha,tha,144K,4,144K-4,,Anthony-et-al-1968[14],
9A-thd,thd,9A,1,9A-1,,"Krishan-1980[10, 16]",
54A-thd,thd,54A,2,54A-2,,Abbi-1992[79],
85A-thd,thd,85A,1,85A-1,,Krishan-1980[74],
87A-thd,thd,87A,2,87A-2,,Krishan-1980[73],
88A-thd,thd,88A,1,88A-1,,Krishan-1980[74],
89A-thd,thd,89A,2,89A-2,,Krishan-1980[passim 77],
33A-thk,thk,33A,2,33A-2,,Georg-1996[74-75],
70A-thk,thk,70A,4,70A-4,,Georg-1995[123-124],
71A-thk,thk,71A,2,71A-2,,Georg-1995[124-125],
72A-thk,thk,72A,4,72A-4,,"Georg-1995[123-125, 139]",
73A-thk,thk,73A,2,73A-2,,Georg-1995,
77A-thk,thk,77A,1,77A-1,,Georg-1996,
78A-thk,thk,78A,1,78A-1,,Georg-1996,
81A-thk,thk,81A,1,81A-1,,Georg-1996[back cover],
82A-thk,thk,82A,1,82A-1,,Georg-1996[back cover],
83A-thk,thk,83A,1,83A-1,,Georg-1996[back cover],
86A-thk,thk,86A,1,86A-1,,"Georg-1996[82, 83, passim 166]",
87A-thk,thk,87A,1,87A-1,,"Georg-1996[173, 174]",
88A-thk,thk,88A,1,88A-1,,Georg-1996[166],
89A-thk,thk,89A,2,89A-2,,Georg-1996[167],
93A-thk,thk,93A,2,93A-2,,Georg-1996[109-110],
97A-thk,thk,97A,1,97A-1,,,
125A-thk,thk,125A,3,125A-3,,Georg-1996[220],
126A-thk,thk,126A,3,126A-3,,Georg-1996[219],
127A-thk,thk,127A,2,127A-2,,Georg-1996[220],
128A-thk,thk,128A,3,128A-3,,Georg-1996[214-6],
26A-thn,thn,26A,2,26A-2,,Turin-2000[passim],
33A-thn,thn,33A,2,33A-2,,Turin-2000[passim],
51A-thn,thn,51A,1,51A-1,,Turin-2000[passim],
69A-thn,thn,69A,2,69A-2,,Turin-2000[passim],
81A-thn,thn,81A,1,81A-1,,Turin-2000[passim],
82A-thn,thn,82A,1,82A-1,,Turin-2000[passim],
83A-thn,thn,83A,1,83A-1,,Turin-2000[passim],
85A-thn,thn,85A,1,85A-1,,Turin-2000[passim],
86A-thn,thn,86A,1,86A-1,,Turin-2000[passim],
87A-thn,thn,87A,1,87A-1,,Turin-2000[passim],
88A-thn,thn,88A,1,88A-1,,Turin-2000[passim],
89A-thn,thn,89A,1,89A-1,,Turin-2000[passim],
95A-thn,thn,95A,1,95A-1,,,
97A-thn,thn,97A,1,97A-1,,,
112A-thn,thn,112A,1,112A-1,,Turin-2000[passim],
143A-thn,thn,143A,3,143A-3,,Turin-2000[passim],
143E-thn,thn,143E,2,143E-2,,Turin-2000[passim],
143F-thn,thn,143F,4,143F-4,,Turin-2000[passim],
143G-thn,thn,143G,4,143G-4,,Turin-2000[passim],
144A-thn,thn,144A,20,144A-20,,Turin-2000[passim],
144L-thn,thn,144L,5,144L-5,,Turin-2000[passim],
144P-thn,thn,144P,4,144P-4,,Turin-2000[passim],
144Q-thn,thn,144Q,4,144Q-4,,Turin-2000[passim],
144R-thn,thn,144R,2,144R-2,,Turin-2000[passim],
144S-thn,thn,144S,11,144S-11,,Turin-2000[passim],
27A-tho,tho,27A,1,27A-1,,Haeberlin-1918[156],
30A-tho,tho,30A,1,30A-1,,Thompson-et-al-1996,
31A-tho,tho,31A,1,31A-1,,Thompson-et-al-1996,
32A-tho,tho,32A,1,32A-1,,Thompson-et-al-1996,
55A-tho,tho,55A,2,55A-2,,Thompson-and-Thompson-1992,
64A-tho,tho,64A,1,64A-1,,Thompson-et-al-1996[636],
81A-tho,tho,81A,7,81A-7,,Thompson-and-Thompson-1992[148],
